,Character,Song_fd,Song_log_fd,Yuan_fd,Yuan_log_fd,Ming_fd,Ming_log_fd,Qing_fd,Qing_log_fd,Subtlex_fd,Subtlex_log_fd
0,恸,0.7799084544983651,-0.1079563717191192,0.489805955352679,-0.30997593876809754,0.7619827162737727,-0.11805487946362374,1.1885905872765656,0.07503228665748124,0.008110021915847173,-2.090977972186053
1,门,0.722444980376371,-0.14119522210608132,0.7793740171142369,-0.10825407687538686,0.9131306454316466,-0.03946708168701283,0.7405528864874783,-0.13044392095165844,0.20011284807577912,-0.6987250269595637
2,展,0.8737833552165966,-0.0585962324651258,0.8521520870516682,-0.06948288801170252,0.850502510761909,-0.07032439997212594,1.2932544094822311,0.11168396785478057,0.9700986065042256,-0.01318411925526352
3,答,2.492366809021916,0.3966119590990894,1.9377948108640364,0.2873077885933328,3.7521239989136452,0.5742771823600402,2.13453089328791,0.3293024447747163,2.0891689388652175,0.3199735602533547
4,诉,1.3023771510148323,0.11473676832275084,1.4303038653068516,0.1554283122950927,1.018677623213252,0.008036766331371683,4.017643652157094,0.603971414053624,29.21558872841019,1.46561464227811
5,铎,1.0413466455187332,0.0175953223790453,1.3248849611998694,0.1221781704350417,2.100314308429796,0.32228429102081946,1.2912866028125547,0.11102264521438586,0.12352187225674924,-0.9082561342313589
6,螂,1.34580816475938,0.12898315875572464,1.1449214206368872,0.05877568077645783,1.2689398946763346,0.10344105154418817,1.6611040584479873,0.22039683931124954,1.446235254339439,0.160238943962115
7,迤,0.5322319135314323,-0.27389908796753104,0.7081575705977718,-0.14987009763900838,0.9158548778920356,-0.038173337166002894,0.784660780084501,-0.10531805430877335,0.00030574720855631,-3.514637499341964
8,桠,0.6921299133048239,-0.15981238049124502,0.4040899131659602,-0.3935219902181724,0.48132202901516147,-0.3175642611965428,0.7233840254531557,-0.14063108602801705,0.015440234032093656,-1.8113461212233024
9,升,1.1246847723656472,0.05103081506444441,1.0251705742237787,0.010796132007287263,1.2215869179737224,0.08692437319518385,0.7782158739578242,-0.1088999147530713,0.3690427443725618,-0.4329233287731145
10,勿,1.66846131959159,0.22231614273629968,1.2239486387223302,0.08776319363675875,0.9462880458339764,-0.023976646182922286,0.8709723312242662,-0.05999564130403225,0.03415296467985263,-1.4665715910098056
11,蝴,1.659094655572219,0.21987116433659976,1.9210831937398107,0.2835461726700166,2.1146607176403815,0.32524069782147896,2.9409711198751247,0.46849075978743215,0.45156356579106693,-0.3452811061939652
12,缜,1.8841314306631316,0.27511119443396254,0.4040899131659602,-0.3935219902181724,11.376702503994727,1.0560164016160503,1.6075200565625682,0.20615640019663928,0.10808163822465558,-0.9662480812090457
13,砧,0.3784050960893923,-0.422043023463164,0.40676600530613205,-0.3906553495665694,0.6659109107024932,-0.17658386929567085,0.8495370894946551,-0.07081765574580082,0.006339698741654348,-2.1979313790182182
14,箱,0.8343285118454377,-0.07866291484172842,0.3354708713075896,-0.47434518333277403,0.7463381033099588,-0.1270643854801936,1.4770986180112655,0.16940949181048456,3.458612423188979,0.5389018971108603
15,鹏,0.9424891917836614,-0.02572362146766496,1.1001214376060062,0.04144062767752069,1.4318221992489466,0.15588909151985225,1.4729699196696662,0.16819387796627813,0.004081119127425636,-2.3892207280327815
16,研,1.582777708720334,0.1994199251876691,1.8888854080548372,0.2762056116227299,1.2597815474012048,0.10029524274974479,2.01874611754369,0.3050817044400212,3.061475240875128,0.4859307515082244
17,狎,0.46750269097048996,-0.33021588496200616,0.49312667369405316,-0.3070415054290481,1.0224693949700605,0.009650317369311604,0.7029494484629535,-0.15307590548227482,0.0013957273701327598,-2.8551994049291842
18,泣,0.5475516647478164,-0.26157489629371344,0.8153636470104264,-0.08864865547243099,0.7768569960562551,-0.10965891883040157,0.9335523884037433,-0.029861305613928402,0.051513195615222086,-1.2880815078750187
19,灿,2.9442986788205214,0.4689818640839622,7.677708350153244,0.8852316107346565,5.663347510230342,0.7530732113077885,9.943659778451314,0.9975462565357479,0.5117334707779612,-0.2909561763466596
20,掬,1.5048109826807583,0.17748195219958202,1.2996405315337638,0.11382324710736329,1.184974626715459,0.0737090511094641,1.7248255742036205,0.23674518289275934,0.004173036224890177,-2.3795478452902974
21,俞,15.42680673432752,1.1882760387538294,5.455213827740463,0.7368117782768338,8.768812237694396,0.9429407708404403,24.611132065972924,1.3911315908949005,0.1482262467080991,-0.829074888183734
22,蜉,0.8363236452433289,-0.07762562430389493,0.9092023046234106,-0.0413394721068099,1.706505375599209,0.2321076606717314,1.5773790555020202,0.19793606994994825,0.034740526572210724,-1.45916360311194
23,革,1.3045768647030682,0.11546967249944957,1.4995143765676595,0.17595063390619792,1.098658388244903,0.04086267589664509,1.8593003063856208,0.26934954086013374,0.7761042937577677,-0.11007991384488319
24,妍,1.585490190292717,0.20016355931490715,1.5086023424862514,0.17857477773234673,1.2915474445240165,0.11111036445166322,2.355016882864162,0.37199402488676747,0.0625329478299793,-1.203891098008634
