Character,唐Left_Entropy,唐Right_Entropy,宋Left_Entropy,宋Right_Entropy,元Left_Entropy,元Right_Entropy,明Left_Entropy,明Right_Entropy,清Left_Entropy,清Right_Entropy,CaiLeft_Entropy,CaiRight_Entropy
愕,3.0957952550009344,2.5503407095463886,5.612831179319836,6.54676246750915,4.185867302411997,4.764857659740294,4.549371465242548,6.2644013766806,4.408055768341,6.073694027700378,0.9182958340544896,3.169925001442312
惑,5.871960321291021,6.595794041139463,6.658518030028748,7.705486654012868,5.319449683279338,5.892678175672219,6.267804261477975,7.404301186892132,5.645351993369589,6.686035440381746,2.243592166758188,6.215431231135188
谆,2.058813890331201,2.058813890331201,4.821765349769194,4.592131415196967,3.084157248761909,3.456250272017723,4.048065155820278,4.445037764808911,4.165497326595945,4.0108156372058765,2.064042639445697,1.2958363892911635
洌,-0.0,-0.0,4.138502179294739,4.440404017720927,2.2516291673878226,2.2516291673878226,4.615017423251054,5.05084549390403,2.950212064914747,3.6644977792004623,-0.0,-0.0
砂,3.761668594479724,6.996356073651372,3.327985358798361,8.255094705470572,2.871070111100408,7.483932914314796,3.042274659320203,8.424839039862459,3.783818952648099,7.272169807134216,5.443328283095426,4.567667386690445
翠,8.466126118189246,8.014245328725236,9.370372238678804,8.499347512337424,8.860147205432463,8.105329666092803,8.949862023811946,8.225439162419127,9.2994309730712,8.594667951383688,5.259818068758092,4.7030420189027495
引,8.527049097020695,8.403379411987844,9.092946970867407,8.665964804802837,7.913942478217194,8.087524531851644,9.228292167237647,8.638360604059338,8.790332866455813,8.630351379257313,6.634608323224178,5.301230897652095
翡,6.662133374018257,-0.0,7.443603733296646,0.1184553931697027,6.96141834026701,-0.0,8.123009540609978,0.108323424382388,7.2935198154579055,0.2025175182969702,4.475260635130359,0.4743454375622397
鬼,7.713418086576993,6.572072995768204,8.532146078039574,7.462329213608903,7.832417516928917,7.404510779502918,8.220934630051522,7.518088489905773,8.13639403017959,8.001769073109285,5.389269745201946,7.294930132898156
噪,5.334416086042974,6.670079561152424,5.8309300494328005,7.726685729265389,4.932200548932882,6.089318245587821,6.016958797965085,7.073836649746454,5.878143134144826,6.864143463174291,5.583973846433788,1.3411572239486187
徇,5.976099370499428,5.157852527184615,7.0220015210790265,6.038412675353104,5.47702497353965,4.800318908377832,6.889491251300232,5.676055597682876,6.147562133285493,5.694874475639988,2.584962500721156,-0.0
祢,4.953416561671606,1.8626720215460215,5.498672404511307,4.454275009183921,4.593069207771891,2.0320213197228485,6.233072362837618,3.059581770234594,5.601940967465775,2.7252855877535507,0.9182958340544896,0.9182958340544896
灸,2.8441065448145384,2.9500637564362107,4.684183719779188,4.453055907333276,2.503258334775646,2.503258334775646,3.708132064658602,4.175735869100492,2.4193819456463714,2.725480556997868,0.187956898411327,4.790198469101941
旋,7.853707834244283,8.005123088044236,8.620688779914422,9.075769707088275,7.362637302803263,8.073867442705042,8.236324717158205,9.198133170619188,8.089461936082545,8.738052591074583,6.375896634157194,4.196642371224594
节,7.33941857434724,8.922674390925451,7.649203437514724,9.45931701652161,7.439796750686219,8.967218308628325,8.03034604463346,9.409982028882272,7.148646963653906,9.375584594892503,6.362010029938372,5.688107659838631
植,6.229572930243013,7.406192288612226,7.40968770233358,8.640817527628311,6.64176095761837,7.423863465800724,7.632736352789742,8.56393801666976,6.554260980506444,8.518333100626236,5.609714918891074,4.933258953044819
鲜,7.317146727270384,7.882945912271126,8.287030176828024,8.600402914979789,7.587667904990018,7.273152214451391,8.337657534930164,9.123082932951991,7.879887501326062,8.459729582686233,4.144066768276622,5.85384838567268
尚,8.86691997326815,7.413291264094311,9.858761203641356,8.40084116624537,9.254474932438535,7.919495654860649,9.688945979447116,8.282424815784788,9.682342182574892,8.371317384319102,4.2838607502819865,6.806567766993252
衬,4.701746263386653,4.77424330291727,7.080305130657123,7.021587346292831,5.21799107307992,5.1897932795730295,6.826998368681791,6.761901131201471,7.1685806923119895,7.126237600460796,5.404185534473379,2.136812171995448
叫,6.522599333902204,7.1024925971904,7.794625217361339,7.742688189444415,6.371624001786493,7.032658415731129,7.2507985686574195,7.705138076658527,7.320865826793017,7.704067102113979,6.4187151583373785,6.977880352355918
泯,3.830709582593747,4.512814895472355,5.925726320668719,6.971357657547205,5.017038317554532,5.812252762427115,5.503241656797717,6.54995400103758,5.776726511821564,6.090514369759061,3.697845823084411,2.275170354773194
粒,4.208832675274924,6.237526186005652,5.6924057350341855,7.89441551624831,4.048655165445193,6.031493404390799,5.623038737316902,7.403587060001304,5.847492823669973,6.621674919734239,5.346175852079481,6.147172799116023
蹄,4.274523117840544,7.315277325239048,4.789806843460743,8.279675926470075,4.059446866981657,7.565185716708012,4.1266055044988885,8.513487046887334,3.5390263442947507,8.004595441811379,4.384827431691554,4.8932708731644
馁,3.5983490981282342,4.556088322639177,6.045048268062673,6.699581845196054,3.83555366122509,4.963745994207334,4.651308123274193,6.358446049283306,4.910033393730474,5.855324392977688,0.9845299214394704,4.8875375112660535
胚,3.0,2.0,6.242131491966492,2.2914887787208413,3.73215889136457,2.547897627500467,5.438022101611639,1.5860812692026656,5.299145791638184,1.5393511445213428,4.363790616402776,2.473494048334095
栌,1.8423709931771084,2.521640636343318,4.257111133792139,4.192595004759881,1.8423709931771088,2.807354922057604,3.441446071165521,3.621928094887362,3.625,3.625,-0.0,-0.0
剋,2.521640636343318,2.521640636343318,3.373557262275185,3.056564762130954,2.0,2.0,1.5,0.8112781244591328,2.94770277922009,1.3921472236645345,0.6500224216483541,0.6500224216483541
上,8.747807908146664,9.052425659136038,8.857171211256313,9.510564289057603,8.350735526386162,9.08144061650272,8.423838641352468,9.451399955400351,8.548790666356634,9.57924727709869,7.969571078768991,7.565111095734131
欧,6.548590760957105,0.607970401821812,8.038015800852499,1.8077335725463453,6.525025899814392,2.083157666672808,7.688528967090008,2.037312743322327,7.901460726716499,5.276349928425139,7.444732959909529,5.860625468613617
目,7.1953697912211325,8.022360259646062,7.730116932195161,8.851174239682612,7.204106834227075,8.146283571571235,7.224921142411387,8.884257682266997,7.201903782830261,8.898099001377435,5.620240022976843,5.591515380609906
概,2.348285588313172,5.283856189774726,3.638841369503279,7.771788609779746,2.942857916827053,5.532182220303841,3.137304290245039,6.795461841021175,4.242459625124128,7.003727294564068,1.191962160796335,6.257260682370088
候,7.483648378847935,7.543742950606915,7.180066181994776,8.643039568513633,7.479912846650135,7.880996120841949,8.577849893198614,8.76831092032121,6.32867591029673,8.766085608405712,0.4361803945415875,6.906189396272493
本,8.67525628029953,7.265045907189284,8.783552525577539,7.295100766205267,8.371380349536953,7.497627049109914,9.052858887102015,7.732691158528298,8.699544274797592,8.217593695837035,5.880687888778128,6.4758200286447964
陌,5.566853641631604,6.874294053676498,6.161824082800826,7.140350916172322,5.753408987438855,5.787522348088528,6.14080792040533,7.404790740040435,6.899465519735803,6.87273863581728,5.369316697970418,0.1637300511658292
竟,8.397549427584346,5.829605840739226,8.845029274482496,6.900743217683271,8.486987242084643,6.528208197923432,9.430429790616786,6.582078534573331,8.937461335623185,7.833280580336767,3.971737125519532,4.430384922956691
琥,5.187035390948685,-0.0,6.500419177034921,0.8153241108336413,4.254463577749381,3.1499605512805755,6.921097597255048,0.4486342837647386,6.105494497170645,1.3046439724843144,4.743300368538958,0.7828683344026046
紫,9.249797639424797,6.984715844347752,8.795085636425673,6.907388743068481,9.44150945445034,6.973566098087388,9.832965637500006,7.136421529437592,9.567914731147743,7.963647860694046,6.647549630420803,4.001612083224625
船,7.440376394647786,8.340219993217397,8.101497077944403,9.023512523561532,7.39605408582945,8.35675473955823,7.366003143606645,8.996975256588488,7.709333456421003,8.915276576213646,6.801305136828511,6.723837632168477
弑,-0.0,-0.0,3.932138039759373,3.7216117239698994,1.0,1.0,3.986187965046304,4.032303242743954,2.9735572622751856,3.1068905956085198,4.349648912578752,2.227534334005981
瀚,4.651084443403434,0.854656693597637,5.16655446213391,2.1015101887362597,5.16497672429151,1.3525395435465704,6.560232173852889,3.266587582262479,5.71407196707164,4.691759200599507,0.1720369493531137,2.111358475806808
底,6.521499921917573,8.014821345836717,7.942707975016575,8.49011857847606,6.937176366110513,8.116771330496396,6.9634923411047565,8.615338289003674,7.214853355649601,8.653976484040822,2.9510804577512757,6.084894234557027
羊,6.8317391000925,6.343192471312982,7.707438844260673,8.227725032552765,7.011005905681094,7.47076116227167,7.549298197394359,7.874632978106371,7.530916608953438,8.019702707657766,5.687071035660953,6.978101955162503
干,5.983193481464125,7.949652649530973,6.99779679054182,8.926844043787856,6.807885490772138,7.317760030750279,7.821357256097265,8.490932893066702,6.108509219432095,8.58230339975271,6.793518823582969,4.746132256208166
番,4.498347141046426,5.519309043100515,4.1701596212212175,7.397999695861419,4.974701275280607,7.105606506277469,5.631953234399381,7.669789456866439,5.410807795052825,8.51488051049063,3.9851984028280873,5.735859356628402
比,8.01520630323947,8.21849703892188,8.807429938736757,8.95019890793227,7.7501477856411505,8.172949870357947,8.997866957499008,8.49059584928618,8.910440808140804,8.683323445557336,8.043736535777976,6.106988429859464
徐,7.795641129199474,4.915113223628768,8.777806787382094,7.356558529194303,8.203321247688082,4.736980581747273,8.754504560365747,6.315978530151169,8.591819690679896,8.096711335610106,5.402826495298863,4.71170152620637
皎,7.531739622673987,2.8308408370276523,6.6581104373780695,5.460591894504638,5.475438193102545,4.647205455611507,6.543520861578087,5.379869098948052,6.659122406605256,5.474962092655483,3.095795255000934,-0.0
右,5.673641702309094,7.457063767566462,6.947503569265339,8.309306927665565,6.141956443886029,7.372869976698633,7.219928443385977,8.131401392086767,6.439688466000926,8.302106005520182,5.602474762402475,6.09824203958724
肮,2.235926350629033,-0.0,6.669634552394349,0.145334841510027,4.631615665225586,1.5334890526671556,6.721986059055405,0.4658625181030693,4.843094990837057,0.3946835562454194,6.055367767396073,0.0492462537378976
疣,2.75,3.0,2.7832958685007605,5.22655866420193,1.5,2.0,2.7091243465703565,4.825838005169727,3.4662478973127318,4.053235913127292,4.057727778739318,3.760784558297851
蛭,1.9219280948873625,1.9219280948873625,3.592314237012555,4.614369445886755,3.0957952550009344,2.9139770731827523,3.546593564294939,2.9312089489103235,2.7516291673878226,3.084962500721156,0.581876167967595,5.173455312240974
近,8.848647625102101,8.65226562079388,9.381624764594555,9.123271778185057,8.850334628883205,8.54142161800061,9.273037120300987,9.101835684785026,9.093530454780865,9.010445864878692,3.966238186563243,7.157548496752443
揆,4.398857447483312,4.912272579176127,6.20268528728469,6.474890745210817,4.1049124748287165,4.384904386073433,5.826245990022561,6.565625181360177,4.88979641575661,6.060126855282827,-0.0,-0.0
誓,7.018300431275414,5.678972911059178,8.294990515936004,7.000064713591811,7.28392684384634,6.203105431475389,8.491305289703607,6.845670236641446,8.108743570486414,7.109460782912542,2.006933385789451,5.699709487803421
末,6.260911334277679,7.528968323926686,7.755770640746716,7.980863480875962,5.179451703069639,6.3256081281518215,7.01903419508723,7.910601684020958,6.0235199412751,7.850790963858919,2.932622713840168,6.645686701647827
枝,6.858098468477007,8.854361627433407,7.10286554397898,9.056422971581773,6.358077012263059,8.261949378016373,7.097633962466156,9.043938628538177,6.8821497643902765,8.748203498698226,4.415442581731808,6.969469848958813
佻,-0.0,-0.0,3.6692750707107127,3.493660689688185,3.521640636343319,3.09306920777189,4.48064098352728,3.5740244208650207,4.294246013232288,3.3419453476195438,0.5608251769947301,3.063458298648304
葳,5.752832142689117,0.110580844769887,5.892294864600819,0.3490239682257539,4.378783493486177,0.4426608980694471,7.21370662456835,0.5679839269808657,6.401401766667711,0.6322291280689528,-0.0,-0.0
